COUNTY DEM OTH REP
COUNTY Clinton_D Other_O Trump_R
ANDERSON 9013 1656 19212
BEDFORD 3395 474 11486
BENTON 1474 138 4716
BLEDSOE 897 145 3622
BLOUNT 12100 2665 37443
BRADLEY 7070 1828 29768
CAMPBELL 2248 414 9870
CANNON 1127 180 4007
CARROLL 2327 301 7756
CARTER 3453 733 16898
CHEATHAM 3878 749 11297
CHESTER 1243 183 5081
CLAIBORNE 1832 306 8602
CLAY 707 72 2141
COCKE 1981 354 9791
COFFEE 4743 811 14417
CROCKETT 1303 112 3982
CUMBERLAND 5202 745 20413
DAVIDSON 148864 15654 84550
DECATUR 894 110 3588
DEKALB 1569 215 5171
DICKSON 4722 744 13233
DYER 2816 340 10180
FAYETTE 5874 465 13055
FENTRESS 1100 195 6038
FRANKLIN 4374 498 11532
GIBSON 5258 503 13786
GILES 2917 250 7970
GRAINGER 1154 228 6626
GREENE 4216 805 18562
GRUNDY 999 128 3636
HAMBLEN 4075 760 15857
HAMILTON 55316 8359 78733
HANCOCK 322 66 1843
HARDEMAN 4185 169 4919
HARDIN 1622 315 8012
HAWKINS 3507 619 16648
HAYWOOD 3711 110 3013
HENDERSON 1800 279 8138
HENRY 3063 374 9508
HICKMAN 1824 294 5695
HOUSTON 866 120 2182
HUMPHREYS 1967 256 4930
JACKSON 1129 101 3236
JEFFERSON 3494 802 14776
JOHNSON 988 181 5410
KNOX 62878 12052 105767
LAKE 577 36 1357
LAUDERDALE 3056 147 4884
LAWRENCE 2821 425 12420
LEWIS 890 147 3585
LINCOLN 2554 396 10398
LOUDON 4919 862 17610
MACON 1072 169 6263
MADISON 15448 1337 21335
MARION 2832 334 7696
MARSHALL 2852 419 8184
MAURY 10038 1532 23799
MCMINN 3510 554 14691
MCNAIRY 1848 349 7841
MEIGS 856 122 3342
MONROE 3186 533 13374
MONTGOMERY 21699 3580 32341
MOORE 496 105 2325
MORGAN 1054 210 5441
OBION 2426 297 9526
OVERTON 1945 225 6059
PERRY 597 91 2167
PICKETT 536 58 2021
POLK 1252 171 5097
PUTNAM 6851 1359 19002
RHEA 1942 460 8660
ROANE 4837 952 15880
ROBERTSON 6637 1066 19410
RUTHERFORD 36706 6215 64515
SCOTT 934 145 6044
SEQUATCHIE 1053 200 4441
SEVIER 6297 1386 28629
SHELBY 208992 12047 116344
SMITH 1689 253 5494
STEWART 1222 213 3864
SULLIVAN 12578 2721 46979
SUMNER 18161 3215 50129
TIPTON 5785 786 16910
TROUSDALE 946 111 2103
UNICOI 1262 262 5671
UNION 1012 182 5053
"VAN BUREN" 539 60 1820
WARREN 3535 537 9540
WASHINGTON 13024 2474 34252
WAYNE 717 104 5036
WEAKLEY 2772 404 9008
WHITE 1845 309 7671
WILLIAMSON 31013 7046 68212
WILSON 14385 2943 39406
