COUNTY DEM OTH REP
COUNTY Clinton_D Other_O Trump_R
APACHE 17083 2338 8240
COCHISE 17450 4473 28092
COCONINO 32404 6272 21108
GILA 7003 1127 14182
GRAHAM 3301 808 8025
GREENLEE 1092 286 1892
"LA PAZ" 1575 373 4003
MARICOPA 702907 117566 747361
MOHAVE 17455 4206 58282
"NAVAJO" 16459 3258 20577
PIMA 224661 29551 167428
PINAL 47892 8835 72819
"SANTA CRUZ" 11690 846 3897
YAVAPAI 35590 7530 71330
YUMA 24605 3240 25165
