COUNTY DEM OTH REP
COUNTY Clinton_D Other_O Trump_R
ADDISON 11219 2515 5297
BENNINGTON 9539 1917 5925
CALEDONIA 6445 2096 5534
CHITTENDEN 54814 10003 18601
ESSEX 1019 400 1506
FRANKLIN 9351 3308 8752
"GRAND ISLE" 2094 529 1487
LAMOILLE 7241 1951 3570
ORANGE 7541 2101 5007
ORLEANS 5185 1703 5159
RUTLAND 13635 3505 12479
WASHINGTON 18594 4499 7993
WINDHAM 14340 2841 5454
WINDSOR 17556 3767 8605
