COUNTY DEM GRN OTH REP
COUNTY Gore_D Nader_G Other_O Bush_R
BELKNAP 10719 977 300 14799
CARROLL 9852 1086 344 12597
CHESHIRE 17382 1750 470 13793
COOS 6570 463 238 7329
GRAFTON 18326 1783 532 18092
HILLSBOROUGH 77625 5465 2022 80649
MERRIMACK 30622 2343 691 30028
ROCKINGHAM 61628 5213 1472 65860
STRAFFORD 25400 2273 612 21108
SULLIVAN 8224 845 295 9304
