COUNTY DEM GRN OTH REP
COUNTY Gore_D Nader_G Other_O Bush_R
ADDISON 8936 1207 331 6953
BENNINGTON 9021 1112 260 7284
CALEDONIA 5859 771 265 6746
CHITTENDEN 39156 5769 987 26105
ESSEX 1129 133 66 1564
FRANKLIN 9514 823 462 8395
"GRAND ISLE" 1835 174 79 1550
LAMOILLE 5676 878 236 4456
ORANGE 6694 888 255 6858
ORLEANS 5472 564 297 5799
RUTLAND 13990 1355 471 13546
WASHINGTON 15281 2433 587 11448
WINDHAM 11319 2475 339 7358
WINDSOR 15140 1792 502 11713
