COUNTY DEM OTH REP
COUNTY Obama_D Other_O Mccain_R
ALAMEDA 489106 12368 119555
ALPINE 422 18 252
AMADOR 7813 436 10561
BUTTE 49013 2606 46706
CALAVERAS 9813 658 12835
COLUSA 2569 127 3733
"CONTRA COSTA" 306983 8231 136436
"DEL NORTE" 4323 241 4967
"EL DORADO" 40529 2083 50314
FRESNO 136706 4568 131015
GLENN 3734 235 5910
HUMBOLDT 39692 2322 21713
IMPERIAL 24162 650 14008
INYO 3743 267 4523
KERN 93457 4600 134793
KINGS 14747 651 19710
LAKE 14854 753 9935
LASSEN 3586 318 7483
"LOS ANGELES" 2295853 65970 956425
MADERA 17952 820 23583
MARIN 109320 2493 28384
MARIPOSA 4100 253 5298
MENDOCINO 27843 1452 10721
MERCED 34031 1073 28704
MODOC 1313 126 2981
MONO 3093 124 2354
MONTEREY 88453 2533 38797
"NAPA" 38849 1309 19484
NEVADA 28617 1367 25663
ORANGE 549558 25065 579064
PLACER 75112 3348 94647
PLUMAS 4715 278 6035
RIVERSIDE 325017 12241 310041
SACRAMENTO 316506 11012 213583
"SAN BENITO" 11917 363 7425
"SAN BERNARDINO" 315720 13206 277408
"SAN DIEGO" 666581 23434 541032
"SAN FRANCISCO" 322220 8353 52292
"SAN JOAQUIN" 113974 3768 91607
"SAN LUIS OBISPO" 68176 3422 61055
"SAN MATEO" 222826 5409 75057
"SANTA BARBARA" 105614 3713 65585
"SANTA CLARA" 462241 13309 190039
"SANTA CRUZ" 98745 3494 25244
SHASTA 28867 1935 49588
SIERRA 743 90 1158
SISKIYOU 9292 658 11520
SOLANO 102095 2843 56035
SONOMA 168888 5336 55127
STANISLAUS 80279 3239 77497
SUTTER 13412 618 18911
TEHAMA 8945 648 14843
TRINITY 3233 201 2940
TULARE 43634 1807 59765
TUOLUMNE 11532 661 14988
VENTURA 187601 6346 145853
YOLO 53488 1669 24592
YUBA 8866 528 12007
