COUNTY DEM OTH REP
COUNTY Kerry_D Other_O Bush_R
ANDERSON 4678 98 11525
ANDREWS 677 22 3837
ANGELINA 9302 130 18932
ARANSAS 2640 59 6569
ARCHER 878 17 3556
ARMSTRONG 170 4 830
ATASCOSA 4421 60 7635
AUSTIN 2582 48 8072
BAILEY 525 5 1882
BANDERA 1738 70 6933
BASTROP 9794 357 13290
BAYLOR 467 4 1169
BEE 4045 45 5428
BELL 27165 424 52135
BEXAR 210976 3640 260698
BLANCO 1267 40 3277
BORDEN 55 1 303
BOSQUE 1815 34 5737
BOWIE 11880 89 21791
BRAZORIA 28904 682 63662
BRAZOS 16128 587 37594
BREWSTER 1729 51 1980
BRISCOE 191 0 620
BROOKS 1823 6 845
BROWN 2523 90 11640
BURLESON 2276 40 4405
BURNET 4147 139 11456
CALDWELL 5052 99 6436
CALHOUN 2561 20 4348
CALLAHAN 1073 39 4542
CAMERON 33998 357 34801
CAMP 1778 23 2638
CARSON 485 9 2450
CASS 4630 36 7383
CASTRO 631 5 1794
CHAMBERS 2953 78 8618
CHEROKEE 4439 71 11329
CHILDRESS 511 4 1629
CLAY 1299 18 3971
COCHRAN 249 5 856
COKE 266 6 1338
COLEMAN 778 13 3035
COLLIN 68935 1784 174435
COLLINGSWORTH 346 1 1051
COLORADO 2161 41 5488
COMAL 9153 316 31574
COMANCHE 1431 24 3813
CONCHO 270 12 911
COOKE 3142 57 11908
CORYELL 5122 82 12421
COTTLE 214 5 549
CRANE 254 6 1314
CROCKETT 473 7 1248
CROSBY 622 6 1647
CULBERSON 375 6 407
DALLAM 305 4 1473
DALLAS 336641 4822 346246
DAWSON 1114 12 3419
"DEAF SMITH" 1133 19 4139
DELTA 627 8 1447
DENTON 59346 1173 140891
DEWITT 1610 22 5100
DICKENS 245 3 815
DIMMIT 2365 13 1188
DONLEY 349 6 1429
DUVAL 2916 15 1160
EASTLAND 1582 26 5249
ECTOR 8579 229 27502
EDWARDS 217 1 745
"EL PASO" 95142 1170 73261
ELLIS 11640 202 34602
ERATH 2710 65 9506
FALLS 2427 21 3454
FANNIN 4001 66 7893
FAYETTE 2803 67 7527
FISHER 758 4 1161
FLOYD 545 7 2032
FOARD 235 5 347
"FORT BEND" 68722 822 93625
FRANKLIN 1011 21 3185
FREESTONE 2070 34 5057
FRIO 1931 8 1991
GAINES 608 16 3540
GALVESTON 43919 772 61290
GARZA 326 6 1480
GILLESPIE 2104 152 9297
GLASSCOCK 44 1 488
GOLIAD 1219 15 2267
GONZALES 1709 22 4291
GRAY 1289 23 7260
GRAYSON 13452 194 30777
GREGG 12306 153 29939
GRIMES 2713 54 5263
GUADALUPE 10290 254 28208
HALE 2078 51 8025
HALL 413 4 860
HAMILTON 845 29 2856
HANSFORD 240 4 1903
HARDEMAN 480 8 1214
HARDIN 5608 72 15030
HARRIS 475865 7380 584723
HARRISON 9642 108 16473
HARTLEY 315 8 1736
HASKELL 867 10 1539
HAYS 20110 692 27021
HEMPHILL 257 6 1380
HENDERSON 8505 134 20210
HIDALGO 62369 383 50931
HILL 3751 77 9225
HOCKLEY 1385 32 6160
HOOD 4865 148 16280
HOPKINS 3443 37 8582
HOUSTON 2921 37 5848
HOWARD 2663 58 7480
HUDSPETH 302 7 577
HUNT 7971 158 20065
HUTCHINSON 1503 27 7839
IRION 141 3 684
JACK 643 13 2470
JACKSON 1296 15 3766
JASPER 4471 55 8347
"JEFF DAVIS" 378 25 764
JEFFERSON 47066 377 44423
"JIM HOGG" 1344 9 712
"JIM WELLS" 6824 50 5817
JOHNSON 12325 279 34818
JONES 1658 19 4254
KARNES 1543 16 3114
KAUFMAN 8947 115 21304
KENDALL 2532 106 11434
KENEDY 85 2 82
KENT 138 2 382
KERR 4557 151 16538
KIMBLE 324 10 1482
KING 18 1 137
KINNEY 542 7 1051
KLEBERG 4550 57 5366
KNOX 464 7 1081
"LA SALLE" 1229 12 989
LAMAR 5338 78 12054
LAMB 857 4 3410
LAMPASAS 1593 10 5422
LAVACA 2152 51 5974
LEE 1899 29 4160
LEON 1754 22 5023
LIBERTY 6780 90 14821
LIMESTONE 2752 38 5028
LIPSCOMB 184 6 1147
"LIVE OAK" 1036 18 3147
LLANO 2257 65 7241
LOVING 12 3 65
LUBBOCK 22472 544 70135
LYNN 490 5 1776
MADISON 1235 29 2837
MARION 1884 23 2441
MARTIN 288 5 1514
MASON 459 18 1600
MATAGORDA 4355 47 8119
MAVERICK 5948 61 4025
MCCULLOCH 745 10 2465
MCLENNAN 26760 404 52090
MCMULLEN 95 2 467
MEDINA 4322 115 10389
MENARD 331 11 761
MIDLAND 8005 244 36585
MILAM 3445 47 5291
MILLS 416 21 1794
MITCHELL 639 7 1912
MONTAGUE 1946 41 5910
MONTGOMERY 28628 706 104654
MOORE 1009 18 4601
MORRIS 2437 23 2818
MOTLEY 113 7 564
"NACOGDOCHES" 7152 154 14160
"NAVARRO" 5259 60 10715
NEWTON 2513 28 3159
NOLAN 1541 26 3722
NUECES 44439 762 59359
OCHILTREE 251 4 2922
OLDHAM 108 2 733
ORANGE 11476 140 20292
"PALO PINTO" 2816 61 7137
PANOLA 2958 28 7021
PARKER 8966 196 31795
PARMER 389 9 2375
PECOS 1242 19 3167
POLK 6964 104 13778
POTTER 7489 166 21401
PRESIDIO 1159 16 715
RAINS 1213 18 2998
RANDALL 7849 218 40520
REAGAN 184 3 956
REAL 325 6 1314
"RED RIVER" 2097 14 3379
REEVES 1600 18 1777
REFUGIO 1232 11 2212
ROBERTS 46 0 461
ROBERTSON 2979 24 3792
ROCKWALL 5320 141 20120
RUNNELS 792 18 3239
RUSK 4899 55 13390
SABINE 1476 25 3138
"SAN AUGUSTINE" 1506 16 2235
"SAN JACINTO" 2688 43 5394
"SAN PATRICIO" 7764 82 13474
"SAN SABA" 529 8 1894
SCHLEICHER 312 5 1012
SCURRY 981 15 4576
SHACKELFORD 229 6 1292
SHELBY 2951 33 6295
SHERMAN 124 0 942
SMITH 19970 302 53392
SOMERVELL 831 19 2701
STARR 7199 30 2552
STEPHENS 703 13 2803
STERLING 71 0 544
STONEWALL 250 3 499
SUTTON 280 0 1173
SWISHER 626 7 1487
TARRANT 207286 3393 349462
TAYLOR 10648 254 37197
TERRELL 159 4 306
TERRY 794 10 3166
THROCKMORTON 202 5 656
TITUS 3173 25 5709
"TOM GREEN" 9007 225 28185
TRAVIS 197235 6993 147885
TRINITY 2204 24 3985
TYLER 2659 43 5043
UPSHUR 4225 69 10232
UPTON 185 3 1009
UVALDE 3298 37 5148
"VAL VERDE" 4757 70 6968
"VAN ZANDT" 4822 58 14976
VICTORIA 8553 174 20875
WALKER 5977 135 11710
WALLER 6145 57 7679
WARD 901 11 2856
WASHINGTON 3389 77 9597
WEBB 23654 149 17753
WHARTON 4702 49 9288
WHEELER 420 14 1960
WICHITA 12819 254 32472
WILBARGER 1284 21 3685
WILLACY 2734 19 2209
WILLIAMSON 43117 1797 83284
WILSON 4409 76 10400
WINKLER 391 7 1604
WISE 4783 71 15177
WOOD 4034 64 12831
YOAKUM 376 9 2228
YOUNG 1511 24 5874
ZAPATA 1662 8 1228
ZAVALA 2332 9 777
