COUNTY DEM OTH REP
COUNTY Obama_D Other_O Mccain_R
ADAMS 4928 181 8404
ALLEN 71263 1268 77793
BARTHOLOMEW 13567 409 17067
BENTON 1563 68 2183
BLACKFORD 2677 74 2690
BOONE 9752 273 16622
BROWN 3854 141 4060
CARROLL 3736 142 4858
CASS 7011 296 8346
CLARK 21953 446 25326
CLAY 4954 174 6267
CLINTON 5307 166 6919
CRAWFORD 2286 65 2393
DAVIESS 3370 118 7098
DEARBORN 7123 208 14886
DECATUR 3892 147 6449
DEKALB 7175 194 9780
DELAWARE 28384 563 20916
DUBOIS 8748 291 9526
ELKHART 31398 664 39396
FAYETTE 4389 156 4917
FLOYD 16263 317 19957
FOUNTAIN 3094 158 4158
FRANKLIN 3404 188 7018
FULTON 3702 157 5147
GIBSON 6455 191 8449
GRANT 11293 272 14734
GREENE 5709 229 7691
HAMILTON 49704 959 78401
HANCOCK 11874 371 22008
HARRISON 7288 252 10551
HENDRICKS 24548 679 39728
HENRY 10059 364 10896
HOWARD 17871 505 20248
HUNTINGTON 5843 194 10291
JACKSON 7354 294 9726
JASPER 5044 162 7669
JAY 3748 166 4401
JEFFERSON 6255 182 7053
JENNINGS 5312 266 6261
JOHNSON 21553 604 36487
KNOX 7569 216 8639
KOSCIUSKO 9236 410 20488
LAGRANGE 3663 126 5702
LAKE 139301 1714 67742
LAPORTE 28258 743 17918
LAWRENCE 7208 308 11018
MADISON 30152 785 26403
MARION 241987 3062 134313
MARSHALL 7889 255 10406
MARTIN 1706 75 3122
MIAMI 5564 237 8312
MONROE 41450 647 21118
MONTGOMERY 6013 212 9060
MORGAN 10330 352 18129
NEWTON 2625 119 3301
NOBLE 7064 237 9673
OHIO 1158 47 1713
ORANGE 3390 160 4536
OWEN 3570 185 4415
PARKE 2924 131 3909
PERRY 5141 147 3202
PIKE 2700 107 3221
PORTER 39178 881 33857
POSEY 5828 139 6804
PULASKI 2466 110 3388
PUTNAM 6334 226 8086
RANDOLPH 4839 181 5788
RIPLEY 4187 207 7794
RUSH 3229 129 4271
SCOTT 4271 161 4445
SHELBY 6987 254 10333
SPENCER 5039 141 5001
"ST. JOSEPH" 68710 1169 48510
STARKE 4778 215 4473
STEUBEN 6284 188 7674
SULLIVAN 4284 155 4343
SWITZERLAND 1638 62 1940
TIPPECANOE 37781 833 29822
TIPTON 3250 125 4452
UNION 1224 63 2061
VANDERBURGH 39423 721 37512
VERMILLION 4003 122 3010
VIGO 25040 545 18121
WABASH 5456 177 8238
WARREN 1755 77 2166
WARRICK 12329 323 16013
WASHINGTON 4562 224 6519
WAYNE 13459 545 14558
WELLS 4403 166 8504
WHITE 4839 197 5731
WHITLEY 5862 202 9124
