COUNTY DEM OTH REP
COUNTY Obama_D Other_O Mccain_R
ANDROSCOGGIN 31017 1162 22671
AROOSTOOK 19345 751 15898
CUMBERLAND 105218 2747 56186
FRANKLIN 10113 438 6627
HANCOCK 18895 584 12686
KENNEBEC 37238 1266 27482
KNOX 13728 436 8816
LINCOLN 11886 411 9287
"MAINE UOCAVA" 0 0 0
OXFORD 17940 847 12863
PENOBSCOT 41614 1358 37495
PISCATAQUIS 4430 219 4785
SAGADAHOC 12152 428 8721
SOMERSET 13335 556 11867
WALDO 11967 460 9423
WASHINGTON 8246 331 8077
YORK 64799 1973 42389
