COUNTY DEM OTH REP
COUNTY Kerry_D Other_O Bush_R
APPLING 1848 27 4494
ATKINSON 799 5 1666
BACON 930 7 2853
BAKER 936 7 821
BALDWIN 6775 63 7709
BANKS 1149 31 4410
BARROW 4095 112 13520
BARTOW 7741 180 22311
"BEN HILL" 2180 25 3331
BERRIEN 1638 37 3917
BIBB 29322 258 28107
BLECKLEY 1281 19 3167
BRANTLEY 1258 27 4333
BROOKS 2193 8 2912
BRYAN 2590 30 7363
BULLOCH 6840 79 12252
BURKE 4213 34 4232
BUTTS 2572 43 5119
CALHOUN 1119 10 890
CAMDEN 4637 50 9488
CANDLER 1096 7 2048
CARROLL 10224 217 24837
CATOOSA 5807 91 16406
CHARLTON 1064 12 2311
CHATHAM 45630 401 45484
CHATTAHOOCHEE 773 10 905
CHATTOOGA 2809 46 4992
CHEROKEE 14824 525 58238
CLARKE 21718 465 15052
CLAY 798 2 509
CLAYTON 56113 327 23106
CLINCH 750 14 1501
COBB 103955 2051 173467
COFFEE 3979 42 8306
COLQUITT 3378 56 8296
COLUMBIA 11442 153 35549
COOK 1733 18 3065
COWETA 10647 216 31682
CRAWFORD 1552 20 2830
CRISP 2357 28 3865
DADE 1823 39 4368
DAWSON 1407 57 6649
DECATUR 3577 26 5348
DEKALB 200787 1782 73570
DODGE 2384 27 4584
DOOLY 1973 18 1853
DOUGHERTY 19805 131 13711
DOUGLAS 15997 222 25846
EARLY 1701 17 2495
ECHOLS 231 3 757
EFFINGHAM 3613 51 12503
ELBERT 2984 46 4626
EMANUEL 2774 28 4666
EVANS 1213 10 2291
FANNIN 2727 61 6862
FAYETTE 14887 295 37346
FLOYD 10038 187 21400
FORSYTH 9201 358 47267
FRANKLIN 2245 39 5218
FULTON 199436 2216 134372
GILMER 2510 74 7414
GLASCOCK 250 3 1016
GLYNN 8962 122 18608
GORDON 4028 76 11671
GRADY 3092 31 5068
GREENE 2774 29 4069
GWINNETT 81708 1764 160445
HABERSHAM 2750 61 10434
HALL 10514 299 38883
HANCOCK 2715 13 822
HARALSON 2434 56 7703
HARRIS 3400 53 8878
HART 3479 42 5500
HEARD 1148 19 2788
HENRY 21096 298 42759
HOUSTON 15054 237 29862
IRWIN 1051 16 2347
JACKSON 3468 91 12611
JASPER 1558 25 3157
"JEFF DAVIS" 1277 18 3549
JEFFERSON 3447 22 3066
JENKINS 1494 11 1898
JOHNSON 1263 11 2279
JONES 3855 51 6939
LAMAR 2432 35 4027
LANIER 931 12 1641
LAURENS 6281 73 10883
LEE 2182 30 8201
LIBERTY 6619 50 6131
LINCOLN 1337 11 2309
LONG 1033 9 1994
LOWNDES 12516 125 18981
LUMPKIN 2091 74 6690
MACON 2906 20 1851
MADISON 2527 52 7254
MARION 1275 7 1670
MCDUFFIE 2899 28 4846
MCINTOSH 2523 18 2837
MERIWETHER 3709 36 4402
MILLER 736 11 1694
MITCHELL 3360 22 3885
MONROE 3216 45 6522
MONTGOMERY 1007 11 2150
MORGAN 2304 36 4902
MURRAY 2899 45 7745
MUSCOGEE 32867 231 30850
NEWTON 10939 132 18095
OCONEE 3789 105 10276
OGLETHORPE 1899 41 3688
PAULDING 9420 204 30843
PEACH 3961 30 4554
PICKENS 2444 68 8115
PIERCE 1234 9 4680
PIKE 1506 42 5193
POLK 3868 60 8467
PULASKI 1294 15 2202
PUTNAM 2880 39 5188
QUITMAN 543 13 409
RABUN 1918 57 4650
RANDOLPH 1612 17 1418
RICHMOND 39262 256 29764
ROCKDALE 12136 164 18856
SCHLEY 464 3 1063
SCREVEN 2534 29 3360
SEMINOLE 1278 19 1977
SPALDING 7460 86 13461
STEPHENS 2714 42 6904
STEWART 1220 14 797
SUMTER 5562 37 5688
TALBOT 1830 10 1103
TALIAFERRO 612 4 335
TATTNALL 1787 19 4657
TAYLOR 1458 11 1912
TELFAIR 1590 14 2171
TERRELL 1951 14 1859
THOMAS 5997 49 9659
TIFT 3864 37 8619
TOOMBS 2567 50 6196
TOWNS 1430 24 3823
TREUTLEN 1052 13 1691
TROUP 7630 99 14183
TURNER 1135 10 1815
TWIGGS 2220 33 2112
UNION 2327 51 6847
UPSON 3424 28 6634
WALKER 5986 127 15340
WALTON 5887 143 21594
WARE 3449 42 7790
WARREN 1360 8 1121
WASHINGTON 3733 33 4081
WAYNE 2683 40 6819
WEBSTER 515 4 485
WHEELER 847 10 1192
WHITE 2016 64 7403
WHITFIELD 6933 126 19297
WILCOX 902 6 1705
WILKES 2028 25 2490
WILKINSON 2235 18 2261
WORTH 2219 24 5105
