COUNTY DEM OTH REP
COUNTY Kerry_D Other_O Bush_R
FAIRFIELD 205902 5460 189605
HARTFORD 229902 6987 154919
LITCHFIELD 44647 1861 50160
MIDDLESEX 47292 1440 35252
"NEW HAVEN" 199060 6942 160390
"NEW LONDON" 66062 2367 49931
"STATEWIDE WRITEIN" 0 0 0
TOLLAND 39146 1338 31245
WINDHAM 25477 1060 22324
