COUNTY DEM OTH REP
COUNTY Obama_D Other_O Mccain_R
ACCOMACK 7607 183 7833
ALBEMARLE 29792 616 20576
ALEXANDRIA 50473 710 19181
ALLEGHANY 3553 101 3715
AMELIA 2488 71 3970
AMHERST 6094 136 8470
APPOMATTOX 2641 86 4903
ARLINGTON 78994 1283 29876
AUGUSTA 9825 393 23120
BATH 1043 40 1349
BEDFORD 12225 422 25917
BLAND 864 64 2031
BOTETOURT 5693 242 11471
BRISTOL 2665 115 4579
BRUNSWICK 4973 64 2877
BUCHANAN 4063 130 4541
BUCKINGHAM 3489 77 3428
"BUENA VISTA" 1108 33 1282
CAMPBELL 8091 279 17444
CAROLINE 7163 139 5617
CARROLL 4109 283 8187
"CHARLES CITY" 2838 27 1288
CHARLOTTE 2705 80 3372
CHARLOTTESVILLE 15705 261 4078
CHESAPEAKE 53994 902 52625
CHESTERFIELD 74310 1365 86413
CLARKE 3457 134 3840
"COLONIAL HEIGHTS" 2562 126 6161
COVINGTON 1304 30 1020
CRAIG 877 49 1695
CULPEPER 8802 228 10711
CUMBERLAND 2255 51 2418
DANVILLE 12352 177 8361
DICKENSON 3278 151 3324
DINWIDDIE 6246 120 6526
EMPORIA 1702 18 897
ESSEX 2934 51 2379
FAIRFAX 316934 5033 205685
"FALLS CHURCH" 4695 85 1970
FAUQUIER 14616 376 19227
FLOYD 2937 138 4441
FLUVANNA 6185 130 6420
FRANKLIN 12437 401 16990
FREDERICK 12961 502 20149
FREDERICKSBURG 6155 109 3413
GALAX 1052 33 1317
GILES 3192 141 4462
GLOUCESTER 6916 217 12089
GOOCHLAND 4813 106 7643
GRAYSON 2480 200 4540
GREENE 3174 106 4980
GREENSVILLE 3122 36 1729
HALIFAX 8126 124 8600
HAMPTON 46917 550 20476
HANOVER 18447 457 37344
HARRISONBURG 8444 183 6048
HENRICO 86323 1262 67381
HENRY 11118 339 13758
HIGHLAND 590 34 930
HOPEWELL 5285 90 4149
"ISLE OF WIGHT" 8573 166 11258
"JAMES CITY" 17352 339 20912
"KING AND QUEEN" 1918 24 1763
"KING GEORGE" 4473 113 5888
"KING WILLIAM" 3344 78 4966
LANCASTER 3235 56 3647
LEE 3219 183 5825
LEXINGTON 1543 22 914
LOUDOUN 74845 1278 63336
LOUISA 6978 193 8182
LUNENBURG 2703 47 2900
LYNCHBURG 16269 434 17638
MADISON 2862 79 3758
MANASSAS 7518 134 5975
"MANASSAS PARK" 2463 43 1634
MARTINSVILLE 4139 70 2311
MATHEWS 1934 50 3456
MECKLENBURG 7127 138 7817
MIDDLESEX 2391 70 3545
MONTGOMERY 21031 594 19028
NELSON 4391 95 3647
"NEW KENT" 3493 113 6385
"NEWPORT NEWS" 51972 656 28667
NORFOLK 62819 813 24814
NORTHAMPTON 3800 73 2713
NORTHUMBERLAND 3312 53 4041
NORTON 743 25 744
NOTTOWAY 3413 76 3499
ORANGE 7107 188 8506
PAGE 4235 113 6041
PATRICK 2879 161 5491
PETERSBURG 13774 183 1583
PITTSYLVANIA 11415 288 18730
POQUOSON 1748 88 5229
PORTSMOUTH 32327 354 13984
POWHATAN 4237 131 10088
"PRINCE EDWARD" 5101 113 4174
"PRINCE GEORGE" 7130 124 8752
"PRINCE WILLIAM" 93435 1390 67621
PULASKI 5918 275 8857
RADFORD 2930 81 2418
RAPPAHANNOCK 2105 73 2227
RICHMOND 75241 848 20741
ROANOKE 44746 1036 45965
ROCKBRIDGE 4347 116 5732
ROCKINGHAM 10453 413 22468
RUSSELL 4932 173 6389
SALEM 5164 154 7088
SCOTT 2725 170 6980
SHENANDOAH 6912 306 12005
SMYTH 4239 246 7817
SOUTHAMPTON 4402 82 4583
SPOTSYLVANIA 24897 562 28610
STAFFORD 25716 518 29221
STAUNTON 5569 116 5330
SUFFOLK 22446 297 17165
SURRY 2626 36 1663
SUSSEX 3301 36 2026
TAZEWELL 5596 264 11201
"VIRGINIA BEACH" 98885 2045 100319
WARREN 6997 250 8879
WASHINGTON 8063 360 16077
WAYNESBORO 3906 139 4815
WESTMORELAND 4577 81 3719
WILLIAMSBURG 4328 106 2353
WINCHESTER 5268 133 4725
WISE 4995 229 8914
WYTHE 4107 177 8207
YORK 13700 364 19833
