COUNTY DEM OTH REP
COUNTY Obama_D Other_O Romney_R
ANDERSON 10122 569 18968
BEDFORD 4211 200 10034
BENTON 2258 118 3850
BLEDSOE 1267 70 3022
BLOUNT 12934 859 35441
BRADLEY 8037 504 27422
CAMPBELL 3328 169 8604
CANNON 1564 100 3309
CARROLL 3475 151 7225
CARTER 4789 325 15503
CHEATHAM 4659 255 10268
CHESTER 1624 102 4684
CLAIBORNE 2433 128 7617
CLAY 1037 36 1747
COCKE 2804 191 8459
COFFEE 5870 366 13023
CROCKETT 1669 46 3783
CUMBERLAND 6261 333 18653
DAVIDSON 143120 4131 97622
DECATUR 1303 74 2874
DEKALB 2174 105 4143
DICKSON 6233 306 11296
DYER 3757 122 9921
FAYETTE 6688 197 12689
FENTRESS 1561 91 5243
FRANKLIN 5603 254 10262
GIBSON 6564 220 12883
GILES 3760 124 6915
GRAINGER 1668 114 5470
GREENE 6225 417 17245
GRUNDY 1643 78 2516
HAMBLEN 5234 276 14522
HAMILTON 58836 2412 79933
HANCOCK 475 44 1527
HARDEMAN 5482 92 4865
HARDIN 2467 142 7886
HAWKINS 5088 327 14382
HAYWOOD 4569 40 2960
HENDERSON 2517 117 7421
HENRY 4339 207 8193
HICKMAN 2698 146 4758
HOUSTON 1400 48 1579
HUMPHREYS 2905 125 3833
JACKSON 1739 62 2383
JEFFERSON 4232 289 13038
JOHNSON 1483 100 4611
KNOX 59399 3401 109707
LAKE 884 40 1163
LAUDERDALE 4011 62 4616
LAWRENCE 4237 212 10770
LEWIS 1447 130 3117
LINCOLN 3290 175 9803
LOUDON 5058 308 16707
MACON 1552 93 5260
MADISON 18367 342 21993
MARION 3953 184 6272
MARSHALL 3725 184 6832
MAURY 11825 473 20708
MCMINN 4609 258 12967
MCNAIRY 2645 142 7015
MEIGS 1163 67 2734
MONROE 4372 235 11731
MONTGOMERY 24499 840 30245
MOORE 705 41 2053
MORGAN 1725 110 4669
OBION 3321 162 8814
OVERTON 2805 84 4775
PERRY 992 51 1578
PICKETT 712 29 1712
POLK 1856 95 4108
PUTNAM 7802 444 17254
RHEA 2628 160 7802
ROANE 6018 348 14724
ROBERTSON 8290 356 17643
RUTHERFORD 36414 1588 60846
SCOTT 1452 99 5117
SEQUATCHIE 1489 112 3541
SEVIER 7418 462 25984
SHELBY 232443 3017 135649
SMITH 2470 122 4495
STEWART 2069 83 2963
SULLIVAN 15321 1004 43562
SUMNER 18579 784 46003
TIPTON 7133 276 16672
TROUSDALE 1240 53 1612
UNICOI 1913 141 5032
UNION 1478 68 4282
"VAN BUREN" 875 39 1386
WARREN 4752 253 8010
WASHINGTON 14325 899 32808
WAYNE 1163 70 4253
WEAKLEY 3548 184 8605
WHITE 2795 148 6197
WILLIAMSON 25142 1233 69850
WILSON 14695 695 36109
