COUNTY DEM GRN OTH REP
COUNTY Gore_D Nader_G Other_O Bush_R
APACHE 13025 245 239 5947
COCHISE 13360 1113 588 18180
COCONINO 20280 2478 563 17562
GILA 7700 497 381 9158
GRAHAM 3355 144 158 6007
GREENLEE 1216 68 57 1619
"LA PAZ" 1769 91 80 2543
MARICOPA 386683 22465 12584 479967
MOHAVE 17470 1323 962 24386
"NAVAJO" 11794 517 450 12386
PIMA 147688 12355 3018 124579
PINAL 19650 904 614 20122
"SANTA CRUZ" 5233 217 99 3344
YAVAPAI 24063 2733 1288 40144
YUMA 12055 495 394 15708
